white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,confirmed_optimal,fen,played_move
0,8,7,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,37,40,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,4,4,0,0,1,r2q1rk1/ppp1ppbp/2np1np1/8/2PPP1b1/2NBBN2/PP3PPP/R2Q1RK1 b - - 7 8,Nd7
1,9,8,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,40,39,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,4,2,0,0,1,r2q1rk1/pppnppbp/2np2p1/8/2PPP1b1/2NBBN2/PP3PPP/R2Q1RK1 w - - 8 9,Be2
0,9,9,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,39,37,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,4,2,0,0,1,r2q1rk1/pppnppbp/2np2p1/8/2PPP1b1/2N1BN2/PP2BPPP/R2Q1RK1 b - - 9 9,Bxf3
1,10,0,8,8,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,75,1,1,7,6,0,6,7,5,5,35,39,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,4,3,0,1,1,r2q1rk1/pppnppbp/2np2p1/8/2PPP3/2N1Bb2/PP2BPPP/R2Q1RK1 w - - 0 10,Bxf3
0,10,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,34,37,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,4,2,0,0,1,r2q1rk1/pppnppbp/2np2p1/8/2PPP3/2N1BB2/PP3PPP/R2Q1RK1 b - - 0 10,e5
1,11,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,37,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,2,0,0,1,r2q1rk1/pppn1pbp/2np2p1/4p3/2PPP3/2N1BB2/PP3PPP/R2Q1RK1 w - - 0 11,d5
0,11,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,32,40,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,3,2,0,0,0,r2q1rk1/pppn1pbp/2np2p1/3Pp3/2P1P3/2N1BB2/PP3PPP/R2Q1RK1 b - - 0 11,Ne7
1,12,1,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,39,29,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,3,3,0,0,1,r2q1rk1/pppnnpbp/3p2p1/3Pp3/2P1P3/2N1BB2/PP3PPP/R2Q1RK1 w - - 1 12,Be2
0,12,2,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,29,40,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,3,3,0,0,1,r2q1rk1/pppnnpbp/3p2p1/3Pp3/2P1P3/2N1B3/PP2BPPP/R2Q1RK1 b - - 2 12,f5
1,13,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,6,0,6,7,5,5,41,31,0,0,0,0,0,0,0,4,4,0,0,0,0,3,1,3,4,0,0,0,r2q1rk1/pppnn1bp/3p2p1/3Ppp2/2P1P3/2N1B3/PP2BPPP/R2Q1RK1 w - - 0 13,f4
0,8,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,38,43,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPP1B1PP/R2QK2R b KQkq - 0 8,O-O
1,9,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,43,36,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPP1B1PP/R2QK2R w KQ - 1 9,Qd2
0,9,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,36,44,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,0,r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQB1PP/R3K2R b KQ - 2 9,a6
1,10,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,44,37,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/1p2ppbp/p1np1np1/8/3NP3/2N1BP2/PPPQB1PP/R3K2R w KQ - 0 10,O-O-O
0,10,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,2,0,6,7,4,5,37,38,0,0,0,0,0,0,0,3,5,0,0,0,0,2,2,3,4,0,0,0,r1bq1rk1/1p2ppbp/p1np1np1/8/3NP3/2N1BP2/PPPQB1PP/2KR3R b - - 1 10,Qa5
1,11,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,2,0,6,7,4,5,38,47,0,0,0,0,0,0,0,3,5,0,0,0,0,2,2,3,4,0,0,1,r1b2rk1/1p2ppbp/p1np1np1/q7/3NP3/2N1BP2/PPPQB1PP/2KR3R w - - 2 11,Kb1
0,11,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,1,0,6,7,5,5,47,40,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r1b2rk1/1p2ppbp/p1np1np1/q7/3NP3/2N1BP2/PPPQB1PP/1K1R3R b - - 3 11,Rd8
1,12,4,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,1,0,6,7,5,5,40,48,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,0,r1br2k1/1p2ppbp/p1np1np1/q7/3NP3/2N1BP2/PPPQB1PP/1K1R3R w - - 4 12,g4
0,12,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,1,0,6,7,5,5,47,39,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r1br2k1/1p2ppbp/p1np1np1/q7/3NP1P1/2N1BP2/PPPQB2P/1K1R3R b - - 0 12,Nxd4
1,13,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,1,0,6,7,5,5,36,50,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,3,0,0,1,r1br2k1/1p2ppbp/p2p1np1/q7/3nP1P1/2N1BP2/PPPQB2P/1K1R3R w - - 0 13,Bxd4
0,8,5,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,35,45,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,4,3,0,0,1,rnb1kb1r/ppp3pp/3p1nq1/8/2BPp3/2N1N3/PPP2PPP/R1BQK2R b KQkq - 5 8,c6
1,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,45,33,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,4,3,0,0,1,rnb1kb1r/pp4pp/2pp1nq1/8/2BPp3/2N1N3/PPP2PPP/R1BQK2R w KQkq - 0 9,d5
0,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,34,40,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,0,rnb1kb1r/pp4pp/2pp1nq1/3P4/2B1p3/2N1N3/PPP2PPP/R1BQK2R b KQkq - 0 9,Be7
1,10,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,40,37,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,0,rnb1k2r/pp2b1pp/2pp1nq1/3P4/2B1p3/2N1N3/PPP2PPP/R1BQK2R w KQkq - 1 10,a4
0,10,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,37,42,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,1,rnb1k2r/pp2b1pp/2pp1nq1/3P4/P1B1p3/2N1N3/1PP2PPP/R1BQK2R b KQkq - 0 10,Nbd7
1,11,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,42,34,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,1,r1b1k2r/pp1nb1pp/2pp1nq1/3P4/P1B1p3/2N1N3/1PP2PPP/R1BQK2R w KQkq - 1 11,a5
0,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,33,44,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,1,r1b1k2r/pp1nb1pp/2pp1nq1/P2P4/2B1p3/2N1N3/1PP2PPP/R1BQK2R b KQkq - 0 11,Ne5
1,12,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,44,41,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,1,r1b1k2r/pp2b1pp/2pp1nq1/P2Pn3/2B1p3/2N1N3/1PP2PPP/R1BQK2R w KQkq - 1 12,Be2
0,12,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,41,40,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,3,3,0,0,1,r1b1k2r/pp2b1pp/2pp1nq1/P2Pn3/4p3/2N1N3/1PP1BPPP/R1BQK2R b KQkq - 2 12,O-O
1,13,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,40,39,0,0,0,0,0,0,0,4,3,0,0,0,0,1,2,3,3,0,0,0,r1b2rk1/pp2b1pp/2pp1nq1/P2Pn3/4p3/2N1N3/1PP1BPPP/R1BQK2R w KQ - 3 13,O-O
0,8,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,31,33,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,3,4,0,0,1,r1bq1bkr/ppp3pp/2n5/3pp1N1/3P4/5N2/PPP2PPP/R1BQK2R b KQ - 0 8,h6
1,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,33,32,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r1bq1bkr/ppp3p1/2n4p/3pp1N1/3P4/5N2/PPP2PPP/R1BQK2R w KQ - 0 9,Nh3
0,9,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,35,32,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,4,0,0,1,r1bq1bkr/ppp3p1/2n4p/3pp3/3P4/5N1N/PPP2PPP/R1BQK2R b KQ - 1 9,Bg4
1,10,2,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,4,0,6,7,3,5,31,40,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,4,0,0,1,r2q1bkr/ppp3p1/2n4p/3pp3/3P2b1/5N1N/PPP2PPP/R1BQK2R w KQ - 2 10,dxe5
0,10,0,7,6,1,2,1,1,1,2,-1,2,2,0,1,1,0,1,69,0,1,7,4,0,6,7,3,5,40,33,0,1,0,0,0,0,0,4,4,0,0,0,0,1,1,3,4,0,0,1,r2q1bkr/ppp3p1/2n4p/3pP3/6b1/5N1N/PPP2PPP/R1BQK2R b KQ - 0 10,Nxe5
1,11,0,6,6,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,68,0,1,7,4,0,6,7,3,5,33,43,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,3,2,0,0,1,r2q1bkr/ppp3p1/7p/3pn3/6b1/5N1N/PPP2PPP/R1BQK2R w KQ - 0 11,Nf4
0,11,1,6,6,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,68,0,1,7,4,0,6,7,3,5,43,36,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,3,2,0,0,1,r2q1bkr/ppp3p1/7p/3pn3/5Nb1/5N2/PPP2PPP/R1BQK2R b KQ - 1 11,c6
1,12,0,6,6,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,68,0,1,7,4,0,6,7,3,5,36,44,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,3,2,0,0,0,r2q1bkr/pp4p1/2p4p/3pn3/5Nb1/5N2/PPP2PPP/R1BQK2R w KQ - 0 12,h3
0,12,0,6,6,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,68,0,1,7,4,0,6,7,3,5,44,37,0,0,0,0,0,0,0,2,4,0,0,0,0,1,1,3,2,0,0,1,r2q1bkr/pp4p1/2p4p/3pn3/5Nb1/5N1P/PPP2PP1/R1BQK2R b KQ - 0 12,Nxf3+
1,13,0,6,6,0,1,1,0,1,2,-1,2,2,0,1,1,0,-3,65,0,1,7,4,0,6,7,3,5,4,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,1,2,4,0,1,1,r2q1bkr/pp4p1/2p4p/3p4/5Nb1/5n1P/PPP2PP1/R1BQK2R w KQ - 0 13,gxf3
0,8,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,23,40,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,0,r1bq1rk1/pppn1pbp/3p1np1/3Pp1B1/2P1P3/2N2P2/PP1Q2PP/R3KBNR b KQ - 0 8,a5
1,9,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,40,24,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/1ppn1pbp/3p1np1/p2Pp1B1/2P1P3/2N2P2/PP1Q2PP/R3KBNR w KQ - 0 9,h4
0,9,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,24,40,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/1ppn1pbp/3p1np1/p2Pp1B1/2P1P2P/2N2P2/PP1Q2P1/R3KBNR b KQ - 0 9,Nc5
1,10,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,39,34,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,0,r1bq1rk1/1pp2pbp/3p1np1/p1nPp1B1/2P1P2P/2N2P2/PP1Q2P1/R3KBNR w KQ - 1 10,Nge2
0,10,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,34,37,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,0,r1bq1rk1/1pp2pbp/3p1np1/p1nPp1B1/2P1P2P/2N2P2/PP1QN1P1/R3KB1R b KQ - 2 10,Bd7
1,11,3,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,37,38,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,0,r2q1rk1/1ppb1pbp/3p1np1/p1nPp1B1/2P1P2P/2N2P2/PP1QN1P1/R3KB1R w KQ - 3 11,Ng3
0,11,4,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,38,39,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,3,4,0,0,1,r2q1rk1/1ppb1pbp/3p1np1/p1nPp1B1/2P1P2P/2N2PN1/PP1Q2P1/R3KB1R b KQ - 4 11,h5
1,12,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,38,37,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,3,4,0,0,0,r2q1rk1/1ppb1pb1/3p1np1/p1nPp1Bp/2P1P2P/2N2PN1/PP1Q2P1/R3KB1R w KQ - 0 12,Be2
0,12,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,37,38,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,3,4,0,0,1,r2q1rk1/1ppb1pb1/3p1np1/p1nPp1Bp/2P1P2P/2N2PN1/PP1QB1P1/R3K2R b KQ - 1 12,Qc8
1,13,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,4,0,6,7,3,5,38,35,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,3,4,0,0,0,r1q2rk1/1ppb1pb1/3p1np1/p1nPp1Bp/2P1P2P/2N2PN1/PP1QB1P1/R3K2R w KQ - 2 13,Bh6
0,8,3,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,30,40,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r1bqkb1r/pp3ppp/3p1n2/4p3/2P1P3/2NQ4/PP3PPP/R1B1KB1R b KQkq - 3 8,Be6
1,9,4,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,40,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qkb1r/pp3ppp/3pbn2/4p3/2P1P3/2NQ4/PP3PPP/R1B1KB1R w KQkq - 4 9,Bg5
0,9,5,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,34,45,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qkb1r/pp3ppp/3pbn2/4p1B1/2P1P3/2NQ4/PP3PPP/R3KB1R b KQkq - 5 9,Be7
1,10,6,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,45,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qk2r/pp2bppp/3pbn2/4p1B1/2P1P3/2NQ4/PP3PPP/R3KB1R w KQkq - 6 10,Be2
0,10,7,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,35,49,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qk2r/pp2bppp/3pbn2/4p1B1/2P1P3/2NQ4/PP2BPPP/R3K2R b KQkq - 7 10,a6
1,11,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,49,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qk2r/1p2bppp/p2pbn2/4p1B1/2P1P3/2NQ4/PP2BPPP/R3K2R w KQkq - 0 11,b3
0,11,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,35,48,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,4,0,0,1,r2qk2r/1p2bppp/p2pbn2/4p1B1/2P1P3/1PNQ4/P3BPPP/R3K2R b KQkq - 0 11,O-O
1,12,1,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,48,32,0,0,0,0,0,0,0,3,4,0,0,0,0,1,3,3,4,0,0,1,r2q1rk1/1p2bppp/p2pbn2/4p1B1/2P1P3/1PNQ4/P3BPPP/R3K2R w KQ - 1 12,O-O
0,12,2,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,32,46,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,4,0,0,1,r2q1rk1/1p2bppp/p2pbn2/4p1B1/2P1P3/1PNQ4/P3BPPP/R4RK1 b - - 2 12,Re8
1,13,3,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,46,32,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,4,0,0,1,r2qr1k1/1p2bppp/p2pbn2/4p1B1/2P1P3/1PNQ4/P3BPPP/R4RK1 w - - 3 13,Rad1
0,8,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,32,27,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,1,rnbq1rk1/pp3pbp/2pp1np1/4p3/4P3/2PP1NP1/PP1N1PBP/R1BQ1RK1 b - - 0 8,Qc7
1,9,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,27,32,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,0,rnb2rk1/ppq2pbp/2pp1np1/4p3/4P3/2PP1NP1/PP1N1PBP/R1BQ1RK1 w - - 1 9,Nh4
0,9,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,32,31,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,3,4,0,0,1,rnb2rk1/ppq2pbp/2pp1np1/4p3/4P2N/2PP2P1/PP1N1PBP/R1BQ1RK1 b - - 2 9,a5
1,10,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,31,32,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,3,4,0,0,0,rnb2rk1/1pq2pbp/2pp1np1/p3p3/4P2N/2PP2P1/PP1N1PBP/R1BQ1RK1 w - - 0 10,f4
0,10,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,33,34,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,rnb2rk1/1pq2pbp/2pp1np1/p3p3/4PP1N/2PP2P1/PP1N2BP/R1BQ1RK1 b - - 0 10,Nbd7
1,11,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,34,28,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,4,0,0,1,r1b2rk1/1pqn1pbp/2pp1np1/p3p3/4PP1N/2PP2P1/PP1N2BP/R1BQ1RK1 w - - 1 11,f5
0,11,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,28,33,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,4,0,0,0,r1b2rk1/1pqn1pbp/2pp1np1/p3pP2/4P2N/2PP2P1/PP1N2BP/R1BQ1RK1 b - - 0 11,Nc5
1,12,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,33,37,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,4,0,0,1,r1b2rk1/1pq2pbp/2pp1np1/p1n1pP2/4P2N/2PP2P1/PP1N2BP/R1BQ1RK1 w - - 1 12,Nb3
0,12,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,37,35,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,4,0,0,1,r1b2rk1/1pq2pbp/2pp1np1/p1n1pP2/4P2N/1NPP2P1/PP4BP/R1BQ1RK1 b - - 2 12,Nxb3
1,13,0,8,8,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,75,1,1,7,6,0,6,7,5,5,33,36,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,4,0,0,1,r1b2rk1/1pq2pbp/2pp1np1/p3pP2/4P2N/1nPP2P1/PP4BP/R1BQ1RK1 w - - 0 13,axb3
0,8,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,38,45,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQkq - 2 8,O-O
1,9,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,45,36,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R w KQ - 3 9,Bc4
0,9,4,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,36,52,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r1bq1rk1/pp2ppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R b KQ - 4 9,Bd7
1,10,5,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,52,38,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r2q1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R3K2R w KQ - 5 10,h4
0,10,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,38,53,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,r2q1rk1/pp1bppbp/2np1np1/8/2BNP2P/2N1BP2/PPPQ2P1/R3K2R b KQ - 0 10,Rc8
1,11,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,53,36,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,0,2rq1rk1/pp1bppbp/2np1np1/8/2BNP2P/2N1BP2/PPPQ2P1/R3K2R w KQ - 1 11,Bb3
0,11,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,36,46,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,0,2rq1rk1/pp1bppbp/2np1np1/8/3NP2P/1BN1BP2/PPPQ2P1/R3K2R b KQ - 2 11,Qa5
1,12,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,46,50,0,0,0,0,0,0,0,3,5,0,0,0,0,0,2,3,4,0,0,1,2r2rk1/pp1bppbp/2np1np1/q7/3NP2P/1BN1BP2/PPPQ2P1/R3K2R w KQ - 3 12,O-O-O
0,12,4,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,2,0,6,7,4,5,50,40,0,0,0,0,0,0,0,3,5,0,0,0,0,2,2,3,4,0,0,0,2r2rk1/pp1bppbp/2np1np1/q7/3NP2P/1BN1BP2/PPPQ2P1/2KR3R b - - 4 12,Nh5
