white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,confirmed_optimal,fen,played_move
0,11,1,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,4,0,4,7,3,3,34,44,0,0,0,1,2,1,0,3,5,0,1,0,0,0,1,2,3,0,0,1,1r1qkb1r/p1pb1ppp/Q1n1p3/8/3P4/2P2N2/P1P1B1PP/R1B1K2R b KQk - 1 11,h6
1,12,0,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,4,0,4,7,3,3,44,34,0,0,0,1,2,1,0,3,5,0,1,0,0,0,1,2,3,0,0,1,1r1qkb1r/p1pb1pp1/Q1n1p2p/8/3P4/2P2N2/P1P1B1PP/R1B1K2R w KQk - 0 12,O-O
0,12,1,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,6,0,4,7,5,3,34,41,0,0,0,1,2,1,0,3,5,0,1,0,0,2,1,2,3,0,0,1,1r1qkb1r/p1pb1pp1/Q1n1p2p/8/3P4/2P2N2/P1P1B1PP/R1B2RK1 b k - 1 12,Bd6
1,13,2,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,6,0,4,7,5,3,41,41,0,0,0,1,2,1,0,3,5,0,1,0,0,2,1,2,3,0,0,1,1r1qk2r/p1pb1pp1/Q1nbp2p/8/3P4/2P2N2/P1P1B1PP/R1B2RK1 w k - 2 13,Be3
0,8,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,35,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,1,r2qkbnr/1p1b1ppp/p2p4/4p3/4P3/3Q1N2/PPP2PPP/RNB2RK1 b kq - 1 8,h6
1,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,40,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,1,r2qkbnr/1p1b1pp1/p2p3p/4p3/4P3/3Q1N2/PPP2PPP/RNB2RK1 w kq - 0 9,c4
0,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,34,37,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,0,r2qkbnr/1p1b1pp1/p2p3p/4p3/2P1P3/3Q1N2/PP3PPP/RNB2RK1 b kq - 0 9,Nf6
1,10,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,37,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,r2qkb1r/1p1b1pp1/p2p1n1p/4p3/2P1P3/3Q1N2/PP3PPP/RNB2RK1 w kq - 1 10,Nc3
0,10,2,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,34,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,r2qkb1r/1p1b1pp1/p2p1n1p/4p3/2P1P3/2NQ1N2/PP3PPP/R1B2RK1 b kq - 2 10,Be7
1,11,3,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,39,35,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,0,r2qk2r/1p1bbpp1/p2p1n1p/4p3/2P1P3/2NQ1N2/PP3PPP/R1B2RK1 w kq - 3 11,b3
0,11,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,35,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,0,r2qk2r/1p1bbpp1/p2p1n1p/4p3/2P1P3/1PNQ1N2/P4PPP/R1B2RK1 b kq - 0 11,Rc8
1,12,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,40,35,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,2rqk2r/1p1bbpp1/p2p1n1p/4p3/2P1P3/1PNQ1N2/P4PPP/R1B2RK1 w k - 1 12,a4
0,12,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,35,41,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,2rqk2r/1p1bbpp1/p2p1n1p/4p3/P1P1P3/1PNQ1N2/5PPP/R1B2RK1 b k - 0 12,O-O
1,13,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,41,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,2rq1rk1/1p1bbpp1/p2p1n1p/4p3/P1P1P3/1PNQ1N2/5PPP/R1B2RK1 w - - 1 13,Ba3
0,8,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,35,38,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,3,0,0,1,rnbq1rk1/p1p1ppbp/1p3np1/8/3PN3/3B1N2/PPP2PPP/R1BQ1RK1 b - - 0 8,Bb7
1,9,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,38,34,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,3,0,0,1,rn1q1rk1/pbp1ppbp/1p3np1/8/3PN3/3B1N2/PPP2PPP/R1BQ1RK1 w - - 1 9,Qe2
0,9,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,34,39,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,3,0,0,0,rn1q1rk1/pbp1ppbp/1p3np1/8/3PN3/3B1N2/PPP1QPPP/R1B2RK1 b - - 2 9,Nc6
1,10,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,39,34,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r2q1rk1/pbp1ppbp/1pn2np1/8/3PN3/3B1N2/PPP1QPPP/R1B2RK1 w - - 3 10,c3
0,10,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,34,40,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r2q1rk1/pbp1ppbp/1pn2np1/8/3PN3/2PB1N2/PP2QPPP/R1B2RK1 b - - 0 10,Re8
1,11,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,40,34,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r2qr1k1/pbp1ppbp/1pn2np1/8/3PN3/2PB1N2/PP2QPPP/R1B2RK1 w - - 1 11,Re1
0,11,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,34,40,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,0,r2qr1k1/pbp1ppbp/1pn2np1/8/3PN3/2PB1N2/PP2QPPP/R1B1R1K1 b - - 2 11,Qd7
1,12,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,40,41,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,0,r3r1k1/pbpqppbp/1pn2np1/8/3PN3/2PB1N2/PP2QPPP/R1B1R1K1 w - - 3 12,Bf4
0,12,4,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,41,48,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,4,0,0,1,r3r1k1/pbpqppbp/1pn2np1/8/3PNB2/2PB1N2/PP2QPPP/R3R1K1 b - - 4 12,Nh5
1,13,5,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,48,44,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,3,3,0,0,1,r3r1k1/pbpqppbp/1pn3p1/7n/3PNB2/2PB1N2/PP2QPPP/R3R1K1 w - - 5 13,Be3
0,8,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,30,43,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,4,0,0,1,rnb2rk1/ppq1bppp/2pp1n2/4p1B1/P1B1P3/2NP1N2/1PP2PPP/R2Q1RK1 b - - 0 8,a5
1,9,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,42,29,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,4,0,0,0,rnb2rk1/1pq1bppp/2pp1n2/p3p1B1/P1B1P3/2NP1N2/1PP2PPP/R2Q1RK1 w - - 0 9,d4
0,9,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,30,45,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,4,0,0,1,rnb2rk1/1pq1bppp/2pp1n2/p3p1B1/P1BPP3/2N2N2/1PP2PPP/R2Q1RK1 b - - 0 9,h6
1,10,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,45,32,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,rnb2rk1/1pq1bpp1/2pp1n1p/p3p1B1/P1BPP3/2N2N2/1PP2PPP/R2Q1RK1 w - - 0 10,Be3
0,10,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,32,44,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,0,rnb2rk1/1pq1bpp1/2pp1n1p/p3p3/P1BPP3/2N1BN2/1PP2PPP/R2Q1RK1 b - - 1 10,Bg4
1,11,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,43,35,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,0,rn3rk1/1pq1bpp1/2pp1n1p/p3p3/P1BPP1b1/2N1BN2/1PP2PPP/R2Q1RK1 w - - 2 11,Be2
0,11,3,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,35,36,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,rn3rk1/1pq1bpp1/2pp1n1p/p3p3/P2PP1b1/2N1BN2/1PP1BPPP/R2Q1RK1 b - - 3 11,Re8
1,12,4,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,36,36,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,rn2r1k1/1pq1bpp1/2pp1n1p/p3p3/P2PP1b1/2N1BN2/1PP1BPPP/R2Q1RK1 w - - 4 12,h3
0,12,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,36,38,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,0,rn2r1k1/1pq1bpp1/2pp1n1p/p3p3/P2PP1b1/2N1BN1P/1PP1BPP1/R2Q1RK1 b - - 0 12,Bh5
1,13,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,38,31,0,0,0,0,0,0,0,3,4,0,0,0,0,2,2,4,4,0,0,0,rn2r1k1/1pq1bpp1/2pp1n1p/p3p2b/P2PP3/2N1BN1P/1PP1BPP1/R2Q1RK1 w - - 1 13,Nd2
0,8,0,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,4,7,3,3,32,33,0,0,0,0,0,0,0,3,5,0,0,0,0,1,2,2,4,0,0,1,r1bqk2r/pp1p1ppp/2n1pn2/8/2PN4/P3P3/1P1Q1PPP/R1B1KB1R b KQkq - 0 8,O-O
1,9,1,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,6,7,3,5,33,30,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,2,4,0,0,1,r1bq1rk1/pp1p1ppp/2n1pn2/8/2PN4/P3P3/1P1Q1PPP/R1B1KB1R w KQ - 1 9,Be2
0,9,2,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,6,7,3,5,30,37,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,2,4,0,0,1,r1bq1rk1/pp1p1ppp/2n1pn2/8/2PN4/P3P3/1P1QBPPP/R1B1K2R b KQ - 2 9,d5
1,10,0,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,4,0,6,7,3,5,38,32,0,0,0,0,0,0,0,3,4,0,0,0,0,1,3,2,4,0,0,1,r1bq1rk1/pp3ppp/2n1pn2/3p4/2PN4/P3P3/1P1QBPPP/R1B1K2R w KQ - 0 10,O-O
0,10,1,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,6,0,6,7,5,5,32,36,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,2,4,0,0,0,r1bq1rk1/pp3ppp/2n1pn2/3p4/2PN4/P3P3/1P1QBPPP/R1B2RK1 b - - 1 10,e5
1,11,0,7,7,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,70,1,0,7,6,0,6,7,5,5,36,36,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,2,4,0,0,1,r1bq1rk1/pp3ppp/2n2n2/3pp3/2PN4/P3P3/1P1QBPPP/R1B2RK1 w - - 0 11,Nxc6
0,11,0,7,7,0,1,1,0,2,1,1,2,2,0,1,1,0,3,67,1,0,7,6,0,6,7,5,5,32,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,3,3,0,0,1,r1bq1rk1/pp3ppp/2N2n2/3pp3/2P5/P3P3/1P1QBPPP/R1B2RK1 b - - 0 11,bxc6
1,12,0,7,7,0,0,1,-1,2,1,1,2,2,0,1,1,0,0,64,1,0,7,6,0,6,7,5,5,31,32,0,0,0,0,1,0,0,3,4,0,0,0,0,3,3,2,3,0,0,1,r1bq1rk1/p4ppp/2p2n2/3pp3/2P5/P3P3/1P1QBPPP/R1B2RK1 w - - 0 12,b4
0,12,0,7,7,0,0,1,-1,2,1,1,2,2,0,1,1,0,0,64,1,0,7,6,0,6,7,5,5,32,31,0,0,0,0,1,0,0,3,4,0,0,0,0,3,3,2,3,0,0,0,r1bq1rk1/p4ppp/2p2n2/3pp3/1PP5/P3P3/3QBPPP/R1B2RK1 b - - 0 12,Bf5
1,13,1,7,7,0,0,1,-1,2,1,1,2,2,0,1,1,0,0,64,1,0,7,6,0,6,7,5,5,31,38,0,0,0,0,1,0,0,3,4,0,0,0,0,3,3,2,3,0,0,0,r2q1rk1/p4ppp/2p2n2/3ppb2/1PP5/P3P3/3QBPPP/R1B2RK1 w - - 1 13,f3
0,8,2,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,42,36,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,3,0,0,1,r3kbnr/pp1npppp/3p4/2p5/2PPq3/2N2N2/PP3PPP/R1BQ1RK1 b kq - 2 8,Qc6
1,9,3,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,36,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,0,r3kbnr/pp1npppp/2qp4/2p5/2PP4/2N2N2/PP3PPP/R1BQ1RK1 w kq - 3 9,d5
0,9,0,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,30,36,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,3,0,0,1,r3kbnr/pp1npppp/2qp4/2pP4/2P5/2N2N2/PP3PPP/R1BQ1RK1 b kq - 0 9,Qb6
1,10,1,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,35,29,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,1,r3kbnr/pp1npppp/1q1p4/2pP4/2P5/2N2N2/PP3PPP/R1BQ1RK1 w kq - 1 10,Be3
0,10,2,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,29,40,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,1,r3kbnr/pp1npppp/1q1p4/2pP4/2P5/2N1BN2/PP3PPP/R2Q1RK1 b kq - 2 10,g6
1,11,0,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,40,30,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,0,r3kbnr/pp1npp1p/1q1p2p1/2pP4/2P5/2N1BN2/PP3PPP/R2Q1RK1 w kq - 0 11,Qd2
0,11,1,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,30,40,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,1,r3kbnr/pp1npp1p/1q1p2p1/2pP4/2P5/2N1BN2/PP1Q1PPP/R4RK1 b kq - 1 11,Bg7
1,12,2,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,40,36,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,1,r3k1nr/pp1nppbp/1q1p2p1/2pP4/2P5/2N1BN2/PP1Q1PPP/R4RK1 w kq - 2 12,Rfe1
0,12,3,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,36,39,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,0,r3k1nr/pp1nppbp/1q1p2p1/2pP4/2P5/2N1BN2/PP1Q1PPP/R3R1K1 b kq - 3 12,Ne5
1,13,4,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,4,7,5,3,39,35,0,0,0,0,0,0,0,4,4,0,0,0,0,3,2,4,2,0,0,1,r3k1nr/pp2ppbp/1q1p2p1/2pPn3/2P5/2N1BN2/PP1Q1PPP/R3R1K1 w kq - 4 13,Nxe5
0,8,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,37,32,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,3,0,0,1,rn1q1rk1/pp2ppbp/5np1/2pp1b2/5P1N/2PP2P1/PP2P1BP/RNBQ1RK1 b - - 1 8,Bd7
1,9,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,33,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,3,0,0,1,rn1q1rk1/pp1bppbp/5np1/2pp4/5P1N/2PP2P1/PP2P1BP/RNBQ1RK1 w - - 2 9,e4
0,9,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,36,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,3,0,0,1,rn1q1rk1/pp1bppbp/5np1/2pp4/4PP1N/2PP2P1/PP4BP/RNBQ1RK1 b - - 0 9,dxe4
1,10,0,7,8,-1,2,2,0,2,2,0,2,2,0,1,1,0,-1,77,1,1,7,6,0,6,7,5,5,35,36,0,0,0,0,0,0,1,3,3,0,0,0,0,1,2,3,3,0,0,1,rn1q1rk1/pp1bppbp/5np1/2p5/4pP1N/2PP2P1/PP4BP/RNBQ1RK1 w - - 0 10,dxe4
0,10,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,35,38,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,3,0,0,1,rn1q1rk1/pp1bppbp/5np1/2p5/4PP1N/2P3P1/PP4BP/RNBQ1RK1 b - - 0 10,e5
1,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,38,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,3,0,0,0,rn1q1rk1/pp1b1pbp/5np1/2p1p3/4PP1N/2P3P1/PP4BP/RNBQ1RK1 w - - 0 11,f5
0,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,33,40,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,3,0,0,1,rn1q1rk1/pp1b1pbp/5np1/2p1pP2/4P2N/2P3P1/PP4BP/RNBQ1RK1 b - - 0 11,Bb5
1,12,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,41,43,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,3,0,0,1,rn1q1rk1/pp3pbp/5np1/1bp1pP2/4P2N/2P3P1/PP4BP/RNBQ1RK1 w - - 1 12,Re1
0,12,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,43,40,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,3,0,0,0,rn1q1rk1/pp3pbp/5np1/1bp1pP2/4P2N/2P3P1/PP4BP/RNBQR1K1 b - - 2 12,Nc6
1,13,3,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,40,45,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,3,4,0,0,1,r2q1rk1/pp3pbp/2n2np1/1bp1pP2/4P2N/2P3P1/PP4BP/RNBQR1K1 w - - 3 13,Qf3
0,8,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,35,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,1,r2qkbnr/1p1b1ppp/p2p4/4p3/4P3/3Q1N2/PPP2PPP/RNB2RK1 b kq - 1 8,h6
1,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,40,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,1,r2qkbnr/1p1b1pp1/p2p3p/4p3/4P3/3Q1N2/PPP2PPP/RNB2RK1 w kq - 0 9,c4
0,9,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,34,37,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,2,0,0,1,r2qkbnr/1p1b1pp1/p2p3p/4p3/2P1P3/3Q1N2/PP3PPP/RNB2RK1 b kq - 0 9,Nf6
1,10,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,37,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,r2qkb1r/1p1b1pp1/p2p1n1p/4p3/2P1P3/3Q1N2/PP3PPP/RNB2RK1 w kq - 1 10,Nc3
0,10,2,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,34,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,r2qkb1r/1p1b1pp1/p2p1n1p/4p3/2P1P3/2NQ1N2/PP3PPP/R1B2RK1 b kq - 2 10,Be7
1,11,3,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,39,35,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,0,r2qk2r/1p1bbpp1/p2p1n1p/4p3/2P1P3/2NQ1N2/PP3PPP/R1B2RK1 w kq - 3 11,b3
0,11,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,4,7,5,3,35,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,4,0,0,1,r2qk2r/1p1bbpp1/p2p1n1p/4p3/2P1P3/1PNQ1N2/P4PPP/R1B2RK1 b kq - 0 11,O-O
1,12,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,40,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,r2q1rk1/1p1bbpp1/p2p1n1p/4p3/2P1P3/1PNQ1N2/P4PPP/R1B2RK1 w - - 1 12,a4
0,12,0,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,34,41,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,0,r2q1rk1/1p1bbpp1/p2p1n1p/4p3/P1P1P3/1PNQ1N2/5PPP/R1B2RK1 b - - 0 12,Rc8
1,13,1,7,7,0,2,1,1,1,2,-1,2,2,0,1,1,0,0,70,0,1,7,6,0,6,7,5,5,41,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,2,4,4,0,0,1,2rq1rk1/1p1bbpp1/p2p1n1p/4p3/P1P1P3/1PNQ1N2/5PPP/R1B2RK1 w - - 1 13,Ba3
0,8,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,31,46,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,4,2,0,0,1,r1b1kb1r/pp1p1ppp/1qn5/2pQ4/4P3/8/PPP2PPP/R1B1KBNR b KQkq - 0 8,d6
1,9,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,45,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,2,0,0,1,r1b1kb1r/pp3ppp/1qnp4/2pQ4/4P3/8/PPP2PPP/R1B1KBNR w KQkq - 0 9,Nf3
0,9,1,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,35,47,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,2,0,0,1,r1b1kb1r/pp3ppp/1qnp4/2pQ4/4P3/5N2/PPP2PPP/R1B1KB1R b KQkq - 1 9,Be6
1,10,2,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,46,39,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r3kb1r/pp3ppp/1qnpb3/2pQ4/4P3/5N2/PPP2PPP/R1B1KB1R w KQkq - 2 10,Qd2
0,10,3,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,4,7,3,3,43,38,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,3,0,0,1,r3kb1r/pp3ppp/1qnpb3/2p5/4P3/5N2/PPPQ1PPP/R1B1KB1R b KQkq - 3 10,O-O-O
