white_to_move,fullmove_number,halfmove_clock,w_p,b_p,diff_p,w_n,b_n,diff_n,w_b,b_b,diff_b,w_r,b_r,diff_r,w_q,b_q,diff_q,material_balance,total_material,bishop_pair_w,bishop_pair_b,king_distance,wk_file,wk_rank,bk_file,bk_rank,wk_center_dist,bk_center_dist,mobility_stm,mobility_other,in_check,w_passed_pawns,b_passed_pawns,w_isolated_pawns,b_isolated_pawns,w_doubled_pawns,b_doubled_pawns,w_most_advanced_pawn,b_most_advanced_pawn,w_rooks_open_file,b_rooks_open_file,w_rooks_7th,b_rooks_2nd,wk_pawn_shield,bk_pawn_shield,w_center_control,b_center_control,w_attackers_near_bk,b_attackers_near_wk,confirmed_optimal,fen,played_move
0,8,0,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,4,0,4,7,3,3,34,43,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r2qkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/1PNQPN2/P4PPP/R1B1K2R b KQkq - 0 8,Bd6
1,9,1,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,4,0,4,7,3,3,43,44,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r2qk2r/pp1n1ppp/2pbpn2/3p4/2PP4/1PNQPN2/P4PPP/R1B1K2R w KQkq - 1 9,O-O
0,9,2,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,4,7,5,3,44,38,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,3,0,0,1,r2qk2r/pp1n1ppp/2pbpn2/3p4/2PP4/1PNQPN2/P4PPP/R1B2RK1 b kq - 2 9,O-O
1,10,3,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,38,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,r2q1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PNQPN2/P4PPP/R1B2RK1 w - - 3 10,Bb2
0,10,4,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,40,42,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,r2q1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1PNQPN2/PB3PPP/R4RK1 b - - 4 10,Qe7
1,11,5,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,42,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,r4rk1/pp1nqppp/2pbpn2/3p4/2PP4/1PNQPN2/PB3PPP/R4RK1 w - - 5 11,Rad1
0,11,6,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,39,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,r4rk1/pp1nqppp/2pbpn2/3p4/2PP4/1PNQPN2/PB3PPP/3R1RK1 b - - 6 11,Rad8
1,12,7,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,39,35,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,0,3r1rk1/pp1nqppp/2pbpn2/3p4/2PP4/1PNQPN2/PB3PPP/3R1RK1 w - - 7 12,Rfe1
0,12,8,8,8,0,2,2,0,1,1,0,2,2,0,1,1,0,0,72,0,0,7,6,0,6,7,5,5,35,40,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,3r1rk1/pp1nqppp/2pbpn2/3p4/2PP4/1PNQPN2/PB3PPP/3RR1K1 b - - 8 12,dxc4
1,13,0,7,8,-1,2,2,0,1,1,0,2,2,0,1,1,0,-1,71,0,0,7,6,0,6,7,5,5,41,37,0,0,0,0,0,0,1,3,3,0,0,0,0,3,3,4,3,0,0,1,3r1rk1/pp1nqppp/2pbpn2/8/2pP4/1PNQPN2/PB3PPP/3RR1K1 w - - 0 13,bxc4
0,8,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,4,7,5,3,35,34,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,2,2,0,0,1,rn1qk2r/ppp1bppp/1n1pp3/4P3/3P2b1/5N1P/PPP1BPP1/RNBQ1RK1 b kq - 0 8,Bh5
1,9,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,4,7,5,3,34,33,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,2,2,0,0,1,rn1qk2r/ppp1bppp/1n1pp3/4P2b/3P4/5N1P/PPP1BPP1/RNBQ1RK1 w kq - 1 9,Bf4
0,9,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,4,7,5,3,33,37,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,2,2,0,0,1,rn1qk2r/ppp1bppp/1n1pp3/4P2b/3P1B2/5N1P/PPP1BPP1/RN1Q1RK1 b kq - 2 9,Nc6
1,10,3,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,4,7,5,3,37,36,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,2,3,0,0,1,r2qk2r/ppp1bppp/1nnpp3/4P2b/3P1B2/5N1P/PPP1BPP1/RN1Q1RK1 w kq - 3 10,c3
0,10,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,4,7,5,3,36,38,0,0,0,0,0,0,0,4,5,0,0,0,0,2,1,2,3,0,0,1,r2qk2r/ppp1bppp/1nnpp3/4P2b/3P1B2/2P2N1P/PP2BPP1/RN1Q1RK1 b kq - 0 10,O-O
1,11,1,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,38,33,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,2,3,0,0,1,r2q1rk1/ppp1bppp/1nnpp3/4P2b/3P1B2/2P2N1P/PP2BPP1/RN1Q1RK1 w - - 1 11,Nbd2
0,11,2,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,33,38,0,0,0,0,0,0,0,4,5,0,0,0,0,2,3,3,3,0,0,0,r2q1rk1/ppp1bppp/1nnpp3/4P2b/3P1B2/2P2N1P/PP1NBPP1/R2Q1RK1 b - - 2 11,d5
1,12,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,36,35,0,0,0,0,0,0,0,4,4,0,0,0,0,2,3,3,4,0,0,0,r2q1rk1/ppp1bppp/1nn1p3/3pP2b/3P1B2/2P2N1P/PP1NBPP1/R2Q1RK1 w - - 0 12,b4
0,12,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,34,35,0,0,0,0,0,0,0,4,4,0,0,0,0,2,3,3,4,0,0,1,r2q1rk1/ppp1bppp/1nn1p3/3pP2b/1P1P1B2/2P2N1P/P2NBPP1/R2Q1RK1 b - - 0 12,a5
1,13,0,8,8,0,2,2,0,2,2,0,2,2,0,1,1,0,0,78,1,1,7,6,0,6,7,5,5,36,36,0,0,0,0,0,0,0,4,4,0,0,0,0,2,3,3,4,0,0,0,r2q1rk1/1pp1bppp/1nn1p3/p2pP2b/1P1P1B2/2P2N1P/P2NBPP1/R2Q1RK1 w - - 0 13,a3
0,8,3,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,4,0,4,7,3,3,35,42,0,0,0,1,0,1,0,4,4,0,0,0,0,1,1,3,3,0,0,1,rnbqk2r/p1p2ppp/1p2p3/3pPn2/3P2Q1/P1PB4/2P2PPP/R1B1K1NR b KQkq - 3 8,h5
1,9,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,4,0,4,7,3,3,42,37,0,0,0,1,0,1,0,4,4,0,0,0,0,1,1,3,3,0,0,0,rnbqk2r/p1p2pp1/1p2p3/3pPn1p/3P2Q1/P1PB4/2P2PPP/R1B1K1NR w KQkq - 0 9,Qh3
0,9,1,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,4,0,4,7,3,3,36,34,0,0,0,1,0,1,0,4,4,0,0,0,0,1,1,3,3,0,0,1,rnbqk2r/p1p2pp1/1p2p3/3pPn1p/3P4/P1PB3Q/2P2PPP/R1B1K1NR b KQkq - 1 9,c5
1,10,0,8,8,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,72,1,0,7,4,0,4,7,3,3,35,37,0,0,0,1,0,1,0,4,4,0,0,0,0,1,1,3,3,0,0,1,rnbqk2r/p4pp1/1p2p3/2ppPn1p/3P4/P1PB3Q/2P2PPP/R1B1K1NR w KQkq - 0 10,Bxf5
0,10,0,8,8,0,1,1,0,2,1,1,2,2,0,1,1,0,3,69,1,0,7,4,0,4,7,3,3,31,34,0,0,0,1,0,1,0,4,4,0,0,0,0,1,1,3,3,0,0,1,rnbqk2r/p4pp1/1p2p3/2ppPB1p/3P4/P1P4Q/2P2PPP/R1B1K1NR b KQkq - 0 10,exf5
1,11,0,8,8,0,1,1,0,1,1,0,2,2,0,1,1,0,0,66,0,0,7,4,0,4,7,3,3,30,32,0,0,0,1,0,1,1,4,4,0,0,0,0,1,1,2,3,0,0,1,rnbqk2r/p4pp1/1p6/2ppPp1p/3P4/P1P4Q/2P2PPP/R1B1K1NR w KQkq - 0 11,Qg3
0,11,1,8,8,0,1,1,0,1,1,0,2,2,0,1,1,0,0,66,0,0,7,4,0,4,7,3,3,32,33,0,0,0,1,0,1,1,4,4,0,0,0,0,1,1,2,3,0,0,1,rnbqk2r/p4pp1/1p6/2ppPp1p/3P4/P1P3Q1/2P2PPP/R1B1K1NR b KQkq - 1 11,Kf8
1,12,2,8,8,0,1,1,0,1,1,0,2,2,0,1,1,0,0,66,0,0,7,4,0,5,7,3,4,33,31,0,0,0,1,0,1,1,4,4,0,0,0,0,1,2,2,3,0,0,0,rnbq1k1r/p4pp1/1p6/2ppPp1p/3P4/P1P3Q1/2P2PPP/R1B1K1NR w KQ - 2 12,h4
0,12,0,8,8,0,1,1,0,1,1,0,2,2,0,1,1,0,0,66,0,0,7,4,0,5,7,3,4,30,33,0,0,0,1,0,1,1,4,4,0,0,0,0,1,2,2,3,0,0,1,rnbq1k1r/p4pp1/1p6/2ppPp1p/3P3P/P1P3Q1/2P2PP1/R1B1K1NR b KQ - 0 12,Nc6
1,13,1,8,8,0,1,1,0,1,1,0,2,2,0,1,1,0,0,66,0,0,7,4,0,5,7,3,4,33,34,0,0,0,1,0,1,1,4,4,0,0,0,0,1,2,2,4,0,0,1,r1bq1k1r/p4pp1/1pn5/2ppPp1p/3P3P/P1P3Q1/2P2PP1/R1B1K1NR w KQ - 1 13,Bg5
0,8,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,6,7,3,5,28,43,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,1,r1bq1rk1/pppnbppp/4pn2/8/2PPN3/3B1N2/PP3PPP/R1BQK2R b KQ - 0 8,Nxe4
1,9,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,4,0,6,7,3,5,36,37,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,2,0,0,1,r1bq1rk1/pppnbppp/4p3/8/2PPn3/3B1N2/PP3PPP/R1BQK2R w KQ - 0 9,Bxe4
0,9,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,29,42,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,3,2,0,0,1,r1bq1rk1/pppnbppp/4p3/8/2PPB3/5N2/PP3PPP/R1BQK2R b KQ - 0 9,Nf6
1,10,1,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,42,30,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,3,3,0,0,1,r1bq1rk1/ppp1bppp/4pn2/8/2PPB3/5N2/PP3PPP/R1BQK2R w KQ - 1 10,Bc2
0,10,2,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,30,38,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,0,r1bq1rk1/ppp1bppp/4pn2/8/2PP4/5N2/PPB2PPP/R1BQK2R b KQ - 2 10,Bb4+
1,11,3,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,5,0,1,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,1,r1bq1rk1/ppp2ppp/4pn2/8/1bPP4/5N2/PPB2PPP/R1BQK2R w KQ - 3 11,Bd2
0,11,4,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,4,0,6,7,3,5,34,33,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,1,r1bq1rk1/ppp2ppp/4pn2/8/1bPP4/5N2/PPBB1PPP/R2QK2R b KQ - 4 11,Bxd2+
1,12,0,7,7,0,1,1,0,1,2,-1,2,2,0,1,1,0,-3,67,0,1,7,4,0,6,7,3,5,5,0,1,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,1,1,r1bq1rk1/ppp2ppp/4pn2/8/2PP4/5N2/PPBb1PPP/R2QK2R w KQ - 0 12,Qxd2
0,12,0,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,6,7,3,5,27,44,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,0,r1bq1rk1/ppp2ppp/4pn2/8/2PP4/5N2/PPBQ1PPP/R3K2R b KQ - 0 12,b6
1,13,0,7,7,0,1,1,0,1,1,0,2,2,0,1,1,0,0,64,0,0,7,4,0,6,7,3,5,44,28,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,4,3,0,0,0,r1bq1rk1/p1p2ppp/1p2pn2/8/2PP4/5N2/PPBQ1PPP/R3K2R w KQ - 0 13,O-O
0,8,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,35,41,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,2,0,0,1,r1bqkbnr/5ppp/p1np4/1p1Np3/4P3/N7/PPP2PPP/R1BQKB1R b KQkq - 1 8,Nge7
1,9,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,41,31,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,3,0,0,1,r1bqkb1r/4nppp/p1np4/1p1Np3/4P3/N7/PPP2PPP/R1BQKB1R w KQkq - 2 9,c4
0,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,32,42,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,3,0,0,1,r1bqkb1r/4nppp/p1np4/1p1Np3/2P1P3/N7/PP3PPP/R1BQKB1R b KQkq - 0 9,Nd4
1,10,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,41,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,3,0,0,1,r1bqkb1r/4nppp/p2p4/1p1Np3/2PnP3/N7/PP3PPP/R1BQKB1R w KQkq - 1 10,cxb5
0,10,0,7,6,1,2,2,0,2,2,0,2,2,0,1,1,0,1,75,1,1,7,4,0,4,7,3,3,35,42,0,0,0,0,1,1,0,4,4,0,0,0,0,1,1,2,3,0,0,1,r1bqkb1r/4nppp/p2p4/1P1Np3/3nP3/N7/PP3PPP/R1BQKB1R b KQkq - 0 10,Nxd5
1,11,0,7,6,1,1,2,-1,2,2,0,2,2,0,1,1,0,-2,72,1,1,7,4,0,4,7,3,3,35,44,0,0,0,0,1,1,0,4,4,0,0,0,0,1,1,2,2,0,0,1,r1bqkb1r/5ppp/p2p4/1P1np3/3nP3/N7/PP3PPP/R1BQKB1R w KQkq - 0 11,exd5
0,11,0,7,6,1,1,1,0,2,2,0,2,2,0,1,1,0,1,69,1,1,7,4,0,4,7,3,3,37,34,0,0,0,1,1,1,0,4,4,0,0,0,0,1,1,1,2,0,0,1,r1bqkb1r/5ppp/p2p4/1P1Pp3/3n4/N7/PP3PPP/R1BQKB1R b KQkq - 0 11,Bd7
1,12,1,7,6,1,1,1,0,2,2,0,2,2,0,1,1,0,1,69,1,1,7,4,0,4,7,3,3,34,39,0,0,0,1,1,1,0,4,4,0,0,0,0,1,1,1,2,0,0,1,r2qkb1r/3b1ppp/p2p4/1P1Pp3/3n4/N7/PP3PPP/R1BQKB1R w KQkq - 1 12,Be3
0,12,2,7,6,1,1,1,0,2,2,0,2,2,0,1,1,0,1,69,1,1,7,4,0,4,7,3,3,39,38,0,0,0,1,1,1,0,4,4,0,0,0,0,1,1,1,2,0,0,1,r2qkb1r/3b1ppp/p2p4/1P1Pp3/3n4/N3B3/PP3PPP/R2QKB1R b KQkq - 2 12,axb5
1,13,0,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,4,0,4,7,3,3,38,40,0,0,0,1,1,0,0,4,4,0,0,0,0,1,1,1,2,0,0,1,r2qkb1r/3b1ppp/3p4/1p1Pp3/3n4/N3B3/PP3PPP/R2QKB1R w KQkq - 0 13,Bxd4
0,8,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,44,34,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,2,0,0,1,rnbq1rk1/ppp2ppp/3b4/3p4/2PPn3/3B1N2/PP3PPP/RNBQ1RK1 b - - 0 8,c6
1,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,34,46,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,rnbq1rk1/pp3ppp/2pb4/3p4/2PPn3/3B1N2/PP3PPP/RNBQ1RK1 w - - 0 9,Nc3
0,9,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,6,7,5,5,46,39,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,rnbq1rk1/pp3ppp/2pb4/3p4/2PPn3/2NB1N2/PP3PPP/R1BQ1RK1 b - - 1 9,Nxc3
1,10,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,6,0,6,7,5,5,37,46,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,4,3,0,0,1,rnbq1rk1/pp3ppp/2pb4/3p4/2PP4/2nB1N2/PP3PPP/R1BQ1RK1 w - - 0 10,bxc3
0,10,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,39,36,0,0,0,1,0,1,0,3,4,0,0,0,0,3,3,4,3,0,0,0,rnbq1rk1/pp3ppp/2pb4/3p4/2PP4/2PB1N2/P4PPP/R1BQ1RK1 b - - 0 10,Bg4
1,11,1,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,35,42,0,0,0,1,0,1,0,3,4,0,0,0,0,3,3,4,3,0,0,0,rn1q1rk1/pp3ppp/2pb4/3p4/2PP2b1/2PB1N2/P4PPP/R1BQ1RK1 w - - 1 11,Rb1
0,11,2,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,42,40,0,0,0,1,0,1,0,3,4,0,0,0,0,3,3,4,3,0,0,0,rn1q1rk1/pp3ppp/2pb4/3p4/2PP2b1/2PB1N2/P4PPP/1RBQ1RK1 b - - 2 11,b6
1,12,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,6,7,5,5,39,39,0,0,0,1,0,1,0,3,4,0,0,0,0,3,3,4,3,0,0,1,rn1q1rk1/p4ppp/1ppb4/3p4/2PP2b1/2PB1N2/P4PPP/1RBQ1RK1 w - - 0 12,cxd5
0,12,0,7,6,1,1,1,0,2,2,0,2,2,0,1,1,0,1,69,1,1,7,6,0,6,7,5,5,39,42,0,0,0,1,0,1,0,4,5,0,0,0,0,3,3,3,2,0,0,1,rn1q1rk1/p4ppp/1ppb4/3P4/3P2b1/2PB1N2/P4PPP/1RBQ1RK1 b - - 0 12,cxd5
1,13,0,6,6,0,1,1,0,2,2,0,2,2,0,1,1,0,0,68,1,1,7,6,0,6,7,5,5,41,38,0,0,0,1,1,0,0,3,4,0,0,0,0,3,3,3,2,0,0,0,rn1q1rk1/p4ppp/1p1b4/3p4/3P2b1/2PB1N2/P4PPP/1RBQ1RK1 w - - 0 13,c4
0,8,1,7,6,1,1,2,-1,2,1,1,2,2,0,1,1,0,1,69,1,0,7,4,0,4,7,3,3,46,29,0,0,0,1,0,0,0,5,5,0,0,0,0,0,2,2,2,1,1,1,rnb1k1nr/pp2pp1p/3P2p1/8/4PP2/2q5/P1PB2PP/R2QKBNR b KQkq - 1 8,Qd4
1,9,2,7,6,1,1,2,-1,2,1,1,2,2,0,1,1,0,1,69,1,0,7,4,0,4,7,3,3,34,44,0,0,0,1,0,0,0,5,5,0,0,0,0,0,2,2,3,1,0,0,rnb1k1nr/pp2pp1p/3P2p1/8/3qPP2/8/P1PB2PP/R2QKBNR w KQkq - 2 9,Bd3
0,9,3,7,6,1,1,2,-1,2,1,1,2,2,0,1,1,0,1,69,1,0,7,4,0,4,7,3,3,43,35,0,0,0,1,0,0,0,5,5,0,0,0,0,0,2,3,3,1,0,1,rnb1k1nr/pp2pp1p/3P2p1/8/3qPP2/3B4/P1PB2PP/R2QK1NR b KQkq - 3 9,Qxd6
1,10,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,34,40,0,0,0,2,0,0,0,3,5,0,0,0,0,0,2,3,3,0,0,1,rnb1k1nr/pp2pp1p/3q2p1/8/4PP2/3B4/P1PB2PP/R2QK1NR w KQkq - 0 10,Bc3
0,10,1,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,40,38,0,0,0,2,0,0,0,3,5,0,0,0,0,0,2,4,3,0,0,1,rnb1k1nr/pp2pp1p/3q2p1/8/4PP2/2BB4/P1P3PP/R2QK1NR b KQkq - 1 10,f6
1,11,0,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,36,38,0,0,0,2,0,0,0,3,5,0,0,0,0,0,1,4,3,0,0,0,rnb1k1nr/pp2p2p/3q1pp1/8/4PP2/2BB4/P1P3PP/R2QK1NR w KQkq - 0 11,Nf3
0,11,1,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,38,39,0,0,0,2,0,0,0,3,5,0,0,0,0,0,1,4,3,0,0,1,rnb1k1nr/pp2p2p/3q1pp1/8/4PP2/2BB1N2/P1P3PP/R2QK2R b KQkq - 1 11,Nc6
1,12,2,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,39,40,0,0,0,2,0,0,0,3,5,0,0,0,0,0,1,4,3,0,0,0,r1b1k1nr/pp2p2p/2nq1pp1/8/4PP2/2BB1N2/P1P3PP/R2QK2R w KQkq - 2 12,Bd2
0,12,3,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,40,36,0,0,0,2,0,0,0,3,5,0,0,0,0,0,1,4,3,0,0,1,r1b1k1nr/pp2p2p/2nq1pp1/8/4PP2/3B1N2/P1PB2PP/R2QK2R b KQkq - 3 12,Qc5
1,13,4,6,6,0,1,2,-1,2,1,1,2,2,0,1,1,0,0,68,1,0,7,4,0,4,7,3,3,34,45,0,0,0,2,0,0,0,3,5,0,0,0,0,0,1,4,3,0,0,1,r1b1k1nr/pp2p2p/2n2pp1/2q5/4PP2/3B1N2/P1PB2PP/R2QK2R w KQkq - 4 13,Qe2
0,8,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,32,44,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r1bqkb1r/p2n1ppp/2p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq - 1 8,a6
1,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,44,31,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r1bqkb1r/3n1ppp/p1p1pn2/1p6/3P4/2NBPN2/PP3PPP/R1BQK2R w KQkq - 0 9,a4
0,9,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,32,45,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r1bqkb1r/3n1ppp/p1p1pn2/1p6/P2P4/2NBPN2/1P3PPP/R1BQK2R b KQkq - 0 9,Bb7
1,10,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,4,0,4,7,3,3,45,35,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,4,3,0,0,1,r2qkb1r/1b1n1ppp/p1p1pn2/1p6/P2P4/2NBPN2/1P3PPP/R1BQK2R w KQkq - 1 10,O-O
0,10,2,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,4,7,5,3,35,41,0,0,0,0,0,0,0,3,4,0,0,0,0,3,1,4,3,0,0,1,r2qkb1r/1b1n1ppp/p1p1pn2/1p6/P2P4/2NBPN2/1P3PPP/R1BQ1RK1 b kq - 2 10,b4
1,11,0,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,4,7,5,3,40,33,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,4,3,0,0,1,r2qkb1r/1b1n1ppp/p1p1pn2/8/Pp1P4/2NBPN2/1P3PPP/R1BQ1RK1 w kq - 0 11,Ne4
0,11,1,7,7,0,2,2,0,2,2,0,2,2,0,1,1,0,0,76,1,1,7,6,0,4,7,5,3,32,36,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,3,3,0,0,0,r2qkb1r/1b1n1ppp/p1p1pn2/8/Pp1PN3/3BPN2/1P3PPP/R1BQ1RK1 b kq - 1 11,Nxe4
1,12,0,7,7,0,1,2,-1,2,2,0,2,2,0,1,1,0,-3,73,1,1,7,6,0,4,7,5,3,30,41,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,3,2,0,0,1,r2qkb1r/1b1n1ppp/p1p1p3/8/Pp1Pn3/3BPN2/1P3PPP/R1BQ1RK1 w kq - 0 12,Bxe4
0,12,0,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,4,7,5,3,33,32,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,3,2,0,0,1,r2qkb1r/1b1n1ppp/p1p1p3/8/Pp1PB3/4PN2/1P3PPP/R1BQ1RK1 b kq - 0 12,Nf6
1,13,1,7,7,0,1,1,0,2,2,0,2,2,0,1,1,0,0,70,1,1,7,6,0,4,7,5,3,32,34,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,3,3,0,0,0,r2qkb1r/1b3ppp/p1p1pn2/8/Pp1PB3/4PN2/1P3PPP/R1BQ1RK1 w kq - 1 13,Nd2
